product_id,price_range,area,price_per_m2,number_of_bedrooms,number_of_bathrooms,number_of_stories,front_length,legal_status,isFurnished,old_address,post_type,isVerified
42220405,15.7,82.0,191.46,16.0,16.0,6.0,9.0,True,Đầy đủ,Đống Đa,Tin thường,False
42225894,12.0,65.0,184.62,4.0,4.0,5.0,4.5,True,,Đống Đa,Tin thường,False
42238627,40.0,98.0,408.16,,21.0,9.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
42253672,5.8,35.0,165.71,4.0,4.0,5.0,4.0,True,Đầy đủ,Thanh Trì,Tin thường,False
42258793,5.1,36.0,141.67,4.0,3.0,5.0,3.9,True,Đầy đủ,Thanh Trì,Tin thường,False
42261015,26.8,90.0,297.78,7.0,5.0,5.0,4.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
42266919,22.5,62.0,362.9,8.0,6.0,6.0,5.5,True,Đầy đủ,Đống Đa,Tin thường,False
42278207,26.8,160.0,167.5,30.0,31.0,6.0,,True,Đầy đủ,Hà Đông,Tin thường,False
42289071,13.9,38.0,365.79,6.0,6.0,7.0,4.0,True,Cơ bản,Tây Hồ,Tin thường,False
42289135,18.5,35.0,528.57,5.0,5.0,7.0,3.5,True,,Đống Đa,Tin thường,False
42300671,25.5,99.3,256.8,20.0,24.0,8.0,7.0,True,Đầy đủ,Tây Hồ,Tin thường,False
42308761,15.5,50.0,310.0,4.0,5.0,5.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
42331748,16.2,83.0,195.18,18.0,18.0,7.0,,True,Full,Đống Đa,Tin thường,False
42334598,10.0,43.0,232.56,4.0,3.0,4.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
42334649,9.2,42.0,219.05,4.0,3.0,4.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
42334697,9.25,42.0,220.24,4.0,3.0,4.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
42335765,8.45,42.0,201.19,3.0,,5.0,4.0,True,Đầy đủ,Tây Hồ,Tin thường,False
42336702,17.0,120.0,141.67,29.0,29.0,7.0,7.0,True,,Nam Từ Liêm,Tin thường,False
42337456,18.0,85.0,211.76,3.0,4.0,4.0,6.0,True,Đầy đủ,Long Biên,Tin thường,False
42343873,9.6,38.0,252.63,4.0,4.0,5.0,6.0,True,Đầy đủ,Hà Đông,Tin thường,False
42351625,25.0,80.0,312.5,,,,7.7,,,Cầu Giấy,Tin thường,False
42365220,47.2,118.0,400.0,21.0,21.0,7.0,,True,,Ba Đình,Tin thường,False
42386230,16.0,80.0,200.0,8.0,9.0,5.0,4.0,True,Đầy đủ,Tây Hồ,Tin thường,False
42419799,7.6,32.0,237.5,4.0,5.0,6.0,4.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
42423303,55.0,110.0,500.0,,,5.0,3.5,True,Cơ bản,Hoàn Kiếm,Tin thường,False
42428871,13.5,45.0,300.0,4.0,4.0,6.0,,True,,Nam Từ Liêm,Tin thường,False
42446270,4.56,36.0,126.67,4.0,3.0,5.0,3.5,True,Đầy đủ,Thanh Trì,Tin thường,False
42447061,9.0,52.0,173.08,4.0,3.0,4.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
42448743,14.0,42.3,330.97,2.0,2.0,3.0,,True,,Đống Đa,Tin thường,False
42465097,12.5,48.0,260.42,8.0,8.0,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
42495933,15.6,50.0,312.0,,,,4.5,True,,Hà Đông,Tin thường,False
42501744,14.8,38.0,389.47,4.0,5.0,6.0,3.7,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
42519772,16.0,85.0,188.24,17.0,17.0,7.0,5.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
42520196,5.9,31.0,190.32,4.0,3.0,5.0,3.5,True,Cơ bản,Long Biên,Tin thường,False
42551022,8.3,42.0,197.62,3.0,4.0,5.0,4.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
42561708,6.15,40.0,153.75,4.0,4.0,4.0,4.0,True,Đầy đủ,Thanh Trì,Tin thường,False
42565204,6.95,32.0,217.19,3.0,4.0,5.0,5.0,True,Cơ bản,Hà Đông,Tin thường,False
42583165,8.75,36.0,243.06,4.0,5.0,6.0,4.0,True,Đầy đủ.,Hoàng Mai,Tin thường,False
42601712,12.7,42.0,302.38,4.0,4.0,5.0,3.44,True,Đầy đủ,Hoài Đức,Tin thường,False
42622650,18.0,50.0,360.0,7.0,7.0,6.0,4.5,True,Đầy đủ.,Thanh Xuân,Tin thường,False
42642781,17.5,56.0,312.5,4.0,3.0,6.0,3.9,True,Đầy đủ,Long Biên,Tin thường,False
42654947,26.0,80.0,325.0,,,5.0,5.0,True,,Hoàn Kiếm,Tin thường,False
42659104,24.0,70.0,342.86,,,5.0,,True,,Cầu Giấy,Tin thường,False
42659535,24.0,78.0,307.69,,5.0,5.0,6.5,True,,Ba Đình,Tin thường,False
42668317,8.8,38.0,231.58,3.0,3.0,5.0,3.4,True,Cơ bản,Long Biên,Tin thường,False
42681420,6.85,70.0,97.86,,,3.0,,True,,Gia Lâm,Tin thường,False
42683072,23.0,72.0,319.44,,,6.0,,True,,Tây Hồ,Tin thường,False
42688051,8.5,50.0,170.0,6.0,,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
42692740,10.5,45.0,233.33,5.0,6.0,6.0,4.0,True,Đầy đủ,Thanh Trì,Tin thường,False
42692969,13.8,68.0,202.94,16.0,16.0,7.0,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
42693031,12.5,60.0,208.33,17.0,17.0,7.0,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
42695827,18.0,88.0,204.54,21.0,21.0,7.0,,True,Đầy đủ,Đống Đa,Tin thường,False
42707048,15.3,58.0,263.79,3.0,5.0,6.0,4.7,True,Đầy đủ,Long Biên,Tin thường,False
42716556,18.0,98.0,183.67,2.0,2.0,3.0,5.5,True,,Bắc Từ Liêm,Tin thường,False
42728695,5.5,48.0,114.58,4.0,4.0,4.0,3.6,True,Đầy đủ,Chương Mỹ,Tin thường,False
42728772,16.6,63.2,262.66,14.0,15.0,,,True,Đầy đủ,Hoàng Mai,Tin thường,False
42730719,4.6,40.0,115.0,4.0,3.0,4.0,,True,Đầy đủ,Hoài Đức,Tin thường,False
42731354,26.0,115.0,226.09,19.0,,,,True,Đầy đủ,Thanh Trì,Tin thường,False
42746876,16.2,75.0,216.0,18.0,18.0,7.0,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
42781842,52.9,96.0,551.04,28.0,28.0,10.0,6.9,True,Đầy đủ,Cầu Giấy,Tin thường,False
42793023,6.1,32.0,190.62,3.0,4.0,5.0,3.5,True,Đầy đủ,Hoài Đức,Tin thường,False
42798544,7.8,40.0,195.0,,,6.0,4.0,True,,Đống Đa,Tin thường,False
42800384,7.75,42.0,184.52,5.0,,5.0,,True,,Đống Đa,Tin thường,False
42812111,13.5,45.0,300.0,,,,,True,,Hà Đông,Tin thường,False
42814142,6.6,33.0,200.0,,,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
42814993,29.0,66.0,439.39,,,5.0,4.8,,,Hoàn Kiếm,Tin thường,False
42816410,36.0,99.0,363.64,31.0,31.0,9.0,8.1,True,Đầy đủ,Cầu Giấy,Tin thường,False
42820594,8.5,34.0,250.0,3.0,5.0,5.0,5.6,True,Đầy đủ,Cầu Giấy,Tin thường,False
42825799,20.0,65.0,307.69,,,7.0,5.0,True,,Thanh Xuân,Tin thường,False
42837142,20.0,98.0,204.08,34.0,34.0,8.0,6.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
42839934,8.4,43.0,195.35,4.0,4.0,5.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
42842960,16.2,75.0,216.0,18.0,18.0,7.0,,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
42844912,15.5,66.0,234.85,6.0,4.0,5.0,5.0,True,,Tây Hồ,Tin thường,False
42858368,17.2,82.0,209.76,18.0,18.0,8.0,,True,Đầy đủ,Ba Đình,Tin thường,False
42859445,14.5,46.2,313.85,4.0,4.0,4.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
42862121,10.75,50.0,215.0,6.0,4.0,5.0,9.0,True,Đầy đủ,Hà Đông,Tin thường,False
42863385,16.8,86.0,195.35,21.0,21.0,7.0,,True,Đầy đủ,Đống Đa,Tin thường,False
42865264,16.5,80.0,206.25,20.0,20.0,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
42872479,23.0,68.0,338.24,24.0,,7.0,,True,Full nội thất.,Đống Đa,Tin thường,False
42884026,13.3,40.0,332.5,4.0,3.0,6.0,4.05,True,Cơ bản,Long Biên,Tin thường,False
42917323,30.0,180.0,166.67,,,7.0,10.0,True,Full nội thất.,Thanh Xuân,Tin thường,False
42941591,5.6,35.0,160.0,3.0,4.0,5.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
42946445,25.0,75.0,333.33,,,5.0,,True,,Ba Đình,Tin thường,False
42948182,7.6,45.0,168.89,,,5.0,,True,,Thanh Trì,Tin thường,False
42960196,7.45,45.0,165.56,3.0,2.0,3.0,6.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
42961889,8.2,43.0,190.7,4.0,,6.0,,True,,Đống Đa,Tin thường,False
42968369,5.75,40.0,143.75,3.0,5.0,5.0,3.8,True,Đầy đủ,Gia Lâm,Tin thường,False
42995129,4.67,30.0,155.67,3.0,4.0,5.0,4.5,True,Cơ bản,Hoài Đức,Tin thường,False
43022669,36.5,70.0,521.43,21.0,22.0,9.0,7.0,True,Đầy đủ,Đống Đa,Tin thường,False
43027178,15.5,80.0,193.75,16.0,16.0,7.0,,True,Đầy đủ,Đống Đa,Tin thường,False
43038572,14.8,55.0,269.09,3.0,3.0,4.0,5.0,True,Nội thất xịn sò.,Hà Đông,Tin thường,False
43041210,13.95,43.5,320.69,3.0,6.0,6.0,3.5,True,Đầy đủ,Long Biên,Tin thường,False
43042346,8.7,45.0,193.33,4.0,3.0,4.0,,True,,Hà Đông,Tin thường,False
43044156,14.0,48.0,291.67,,,5.0,,True,Full nội thất.,Thanh Xuân,Tin thường,False
43064895,14.0,50.0,280.0,,,6.0,4.5,True,Full nội thất Luxury.,Long Biên,Tin thường,False
43066397,29.9,105.0,284.76,24.0,24.0,7.0,6.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
43066612,29.0,116.0,250.0,28.0,28.0,7.0,6.5,True,Full nội thất,Thanh Xuân,Tin thường,False
43074370,13.5,49.6,272.18,10.0,11.0,6.0,,True,,Hoàng Mai,Tin thường,False
43078758,10.8,50.0,216.0,4.0,3.0,4.0,3.8,True,Đầy đủ,Đống Đa,Tin thường,False
43084227,12.0,51.0,235.29,3.0,5.0,6.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
43089526,14.8,72.0,205.56,22.0,22.0,8.0,,True,Đầy đủ,Đống Đa,Tin thường,False
43093855,10.0,54.0,185.18,4.0,3.0,4.0,4.0,True,,Đống Đa,Tin thường,False
43095781,41.9,70.0,598.57,5.0,8.0,9.0,7.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
43097017,17.6,52.0,338.46,,,4.0,,,,Thanh Xuân,Tin thường,False
43102195,13.9,72.0,193.06,12.0,12.0,6.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
43109077,15.6,80.0,195.0,16.0,16.0,7.0,,True,Đầy đủ,Đống Đa,Tin thường,False
43121737,36.0,70.0,514.29,,,6.0,4.5,True,,Đống Đa,Tin thường,False
43126995,10.5,106.8,98.32,4.0,4.0,3.0,4.2,True,Cơ bản.,Long Biên,Tin thường,False
43135466,7.8,42.0,185.71,3.0,,5.0,,True,Chủ tặng lại toàn bộ nội thất cho khách.,Đống Đa,Tin thường,False
43135612,8.28,45.0,184.0,4.0,,5.0,,True,,Đống Đa,Tin thường,False
43136607,7.9,47.0,168.08,4.0,,,,True,Nội thất xịn sò.,Đống Đa,Tin thường,False
43138137,54.0,90.0,600.0,28.0,28.0,9.0,7.0,True,Full nội thất.,Cầu Giấy,Tin thường,False
43141713,3.7,52.9,69.94,5.0,4.0,4.0,3.4,True,Cơ bản,Chương Mỹ,Tin thường,False
43143762,16.0,82.0,195.12,18.0,18.0,8.0,6.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
43151125,41.5,110.0,377.27,,,5.0,8.0,,,Ba Đình,Tin thường,False
43153909,11.8,63.1,187.0,2.0,1.0,2.0,4.0,True,Cơ bản,Cầu Giấy,Tin thường,False
43154683,13.0,52.0,250.0,,,,,True,Cơ bản,Nam Từ Liêm,Tin thường,False
43159577,7.5,41.0,182.93,6.0,,,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
43162450,9.5,35.0,271.43,3.0,5.0,6.0,,True,Đầy đủ,Đống Đa,Tin thường,False
43164682,28.5,60.0,475.0,,,5.0,,True,,Thanh Xuân,Tin thường,False
43164986,16.8,42.1,399.05,,,1.0,3.0,True,,Tây Hồ,Tin thường,False
43165561,58.0,162.0,358.02,68.0,35.0,7.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
43175233,17.5,50.0,350.0,4.0,3.0,4.0,,True,,Thanh Xuân,Tin thường,False
43178213,58.0,175.0,331.43,25.0,25.0,9.0,8.0,True,Full,Cầu Giấy,Tin thường,False
43180266,5.9,35.0,168.57,,,5.0,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
43181502,18.0,52.0,346.15,,3.0,4.0,,True,,Thanh Xuân,Tin thường,False
43188458,7.0,41.0,170.73,5.0,,,,True,Cơ bản,Bắc Từ Liêm,Tin thường,False
43191112,7.5,39.0,192.31,3.0,3.0,5.0,,True,,Ba Đình,Tin thường,False
43202435,42.5,90.0,472.22,18.0,19.0,8.0,5.0,True,,Đống Đa,Tin thường,False
43207006,11.97,56.2,212.95,9.0,,5.0,4.31,True,,Bắc Từ Liêm,Tin thường,False
43210654,8.4,42.0,200.0,5.0,5.0,7.0,,True,,Đống Đa,Tin thường,False
43221110,14.9,60.0,248.33,7.0,7.0,6.0,5.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
43223181,12.7,70.0,181.43,,,4.0,4.5,True,,Hà Đông,Tin thường,False
43223266,8.1,40.0,202.5,4.0,2.0,3.0,4.0,True,,Hà Đông,Tin thường,False
43229915,7.0,35.0,200.0,,,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
43230108,7.4,33.0,224.24,,,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
43231024,18.5,69.0,268.12,6.0,4.0,5.0,4.7,True,,Hà Đông,Tin thường,False
43238917,18.7,45.0,415.56,3.0,4.0,7.0,4.5,True,Đầy đủ,Hoàng Mai,Tin thường,False
43238958,13.0,56.0,232.14,4.0,4.0,4.0,4.5,,Đầy đủ,Cầu Giấy,Tin thường,False
43241413,6.88,35.0,196.57,3.0,4.0,5.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
43244056,6.0,35.0,171.43,3.0,4.0,5.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
43245708,12.0,65.0,184.62,,,3.0,4.0,True,,Hà Đông,Tin thường,False
43245723,13.5,55.0,245.46,,,3.0,,True,,Hà Đông,Tin thường,False
43246559,5.0,32.0,156.25,5.0,4.0,5.0,4.0,True,Đầy đủ,Thanh Trì,Tin thường,False
43247414,13.9,35.6,390.45,4.0,,6.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
43253431,12.5,80.0,156.25,5.0,,4.0,5.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
43257749,6.0,35.0,171.43,3.0,4.0,5.0,4.0,True,"Đầy đủ nội thất đầy đủ, bao gồm điều hòa, tủ lạnh...",Long Biên,Tin thường,False
43275323,11.8,50.0,236.0,5.0,4.0,5.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
43290264,5.8,30.0,193.33,,,5.0,,True,Cơ bản,Bắc Từ Liêm,Tin thường,False
43292145,18.0,120.0,150.0,4.0,2.0,4.0,6.85,True,,Gia Lâm,Tin thường,False
43293623,8.5,58.0,146.55,8.0,,4.0,,True,,Đống Đa,Tin thường,False
43295656,6.9,40.0,172.5,,,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
43301394,20.5,90.0,227.78,,,4.0,,True,,Gia Lâm,Tin thường,False
43302235,4.77,50.0,95.4,3.0,3.0,4.0,5.0,True,Cơ bản,Hoài Đức,Tin thường,False
43304103,19.2,43.6,440.37,3.0,2.0,3.0,4.6,True,,Hoàn Kiếm,Tin thường,False
43311396,18.8,55.0,341.82,7.0,9.0,7.0,,True,,Hà Đông,Tin thường,False
43312453,33.0,105.0,314.29,8.0,7.0,5.0,8.0,True,Cơ bản,Ba Đình,Tin thường,False
43321594,5.97,46.0,129.78,4.0,3.0,4.0,,True,Đầy đủ,Hà Đông,Tin thường,False
43323633,55.0,200.0,275.0,,,10.0,8.0,True,,Thanh Xuân,Tin thường,False
43329579,6.9,32.0,215.62,3.0,3.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
43334853,17.0,50.0,340.0,6.0,5.0,5.0,4.0,True,,Hà Đông,Tin VIP Bạc,False
43341468,6.55,45.0,145.56,4.0,4.0,5.0,4.0,True,Đầy đủ,Thanh Trì,Tin thường,False
43345322,14.5,70.0,207.14,18.0,18.0,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
43352927,32.5,105.0,309.52,10.0,5.0,6.0,4.7,True,Đầy đủ,Cầu Giấy,Tin thường,False
43357858,3.7,41.0,90.24,4.0,4.0,4.0,4.0,True,Đầy đủ,Chương Mỹ,Tin thường,False
43359018,25.2,139.0,181.3,3.0,2.0,1.0,6.5,True,Cơ bản,Ba Đình,Tin thường,False
43360732,40.0,144.0,277.78,23.0,23.0,10.0,7.4,True,Đầy đủ.,Long Biên,Tin thường,False
43363109,30.5,80.0,381.25,8.0,3.0,5.0,5.8,True,Cơ bản,Hai Bà Trưng,Tin thường,False
43369593,14.5,66.0,219.7,15.0,15.0,7.0,,True,Full nội thất.,Cầu Giấy,Tin thường,False
43382617,9.0,48.6,185.18,,,,5.15,True,Đầy đủ,Tây Hồ,Tin thường,False
43383532,25.25,88.0,286.93,22.0,22.0,8.0,7.5,True,,Thanh Xuân,Tin thường,False
43384022,15.5,50.0,310.0,15.0,15.0,7.0,4.0,True,Full nội thất,Cầu Giấy,Tin thường,False
43388144,13.0,65.0,200.0,4.0,3.0,5.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
43392537,9.5,45.0,211.11,4.0,5.0,6.0,4.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
43407164,20.0,60.0,333.33,,,5.0,5.0,True,,Tây Hồ,Tin thường,False
43415909,22.0,60.0,366.67,,,5.0,5.0,True,,Cầu Giấy,Tin thường,False
43417291,28.0,52.0,538.46,5.0,7.0,7.0,4.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
43421097,10.5,45.0,233.33,5.0,4.0,5.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
43424757,5.3,38.0,139.47,4.0,4.0,4.0,3.8,True,Đầy đủ,Hoài Đức,Tin thường,False
43427756,4.4,45.0,97.78,4.0,3.0,4.0,,True,Đầy đủ,Hà Đông,Tin thường,False
43429017,6.8,42.0,161.9,5.0,4.0,4.0,4.1,True,Cơ bản,Hà Đông,Tin thường,False
43429288,35.0,110.0,318.18,42.0,,8.0,,True,Full nội thất,Nam Từ Liêm,Tin thường,False
43440036,29.0,55.0,527.27,,,5.0,5.0,True,,Hoàn Kiếm,Tin thường,False
43444237,20.5,63.0,325.4,,,,,True,,Tây Hồ,Tin thường,False
43446513,11.5,75.0,153.33,2.0,2.0,2.0,,True,,Hoài Đức,Tin thường,False
43449723,12.5,60.0,208.33,17.0,17.0,7.0,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
43449749,13.8,68.0,202.94,16.0,16.0,7.0,,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
43449789,15.98,75.0,213.07,20.0,20.0,7.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
43454237,9.8,38.0,257.9,,,,,True,,Hà Đông,Tin thường,False
43455036,5.5,40.0,137.5,6.0,,5.0,,,,Thanh Trì,Tin thường,False
43456180,40.5,82.0,493.9,19.0,19.0,9.0,6.0,True,Full nội thất,Cầu Giấy,Tin thường,False
43475300,7.0,35.0,200.0,3.0,4.0,6.0,4.0,True,Đầy đủ.,Long Biên,Tin thường,False
43486660,19.0,55.0,345.46,,,5.0,,True,,Cầu Giấy,Tin thường,False
43489098,32.0,70.0,457.14,6.0,6.0,6.0,4.8,True,Đầy đủ,Thanh Xuân,Tin thường,False
43492453,15.8,70.0,225.71,13.0,13.0,7.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
43493505,15.5,83.0,186.75,18.0,18.0,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
43494674,9.8,56.0,175.0,3.0,3.0,4.0,,True,Đầy đủ,Đống Đa,Tin thường,False
43505385,7.0,42.0,166.67,6.0,4.0,5.0,4.1,True,Cơ bản,Hà Đông,Tin thường,False
43511907,26.0,75.0,346.67,,,6.0,,True,,Tây Hồ,Tin thường,False
43512891,18.0,120.0,150.0,4.0,,3.0,9.0,True,,Thanh Trì,Tin thường,False
43517003,19.0,70.0,271.43,24.0,24.0,9.0,5.5,True,Full nội thất,Nam Từ Liêm,Tin thường,False
43523511,16.5,50.0,330.0,6.0,4.0,5.0,3.4,True,,Hoàng Mai,Tin thường,False
43526390,20.0,60.0,333.33,,,5.0,5.0,True,,Đống Đa,Tin thường,False
43526530,38.5,120.0,320.83,,,6.0,6.0,True,Đầy đủ,Ba Đình,Tin thường,False
43530282,15.9,55.0,289.09,16.0,16.0,7.0,5.0,True,Full nội thất,Nam Từ Liêm,Tin thường,False
43530329,23.0,75.0,306.67,16.0,16.0,7.0,8.5,True,Full nội thất,Nam Từ Liêm,Tin thường,False
43530446,8.0,55.0,145.46,,,,,True,Cơ bản,Bắc Từ Liêm,Tin thường,False
43531000,39.0,100.0,390.0,,,8.0,4.2,,Nội thất xịn.,Hai Bà Trưng,Tin thường,False
43535455,7.3,30.0,243.33,5.0,5.0,5.0,3.5,True,Đầy đủ,Thanh Xuân,Tin thường,False
43535761,25.5,80.0,318.75,21.0,7.0,7.0,5.6,True,Full nội thất,Đống Đa,Tin thường,False
43536913,32.0,90.0,355.56,,,5.0,6.0,True,,Cầu Giấy,Tin thường,False
43537037,7.9,40.0,197.5,6.0,7.0,5.0,3.2,True,Đầy đủ.,Hà Đông,Tin thường,False
43543015,28.0,61.0,459.02,,,6.0,4.2,True,,Đống Đa,Tin thường,False
43550645,50.0,110.0,454.54,,,7.0,,True,"Nội thất: Điều hoà, nóng lạnh, trần sàn cao cấp, tivi tủ lạnh, tủ bếp, giường chiếu, bàn làm việc...",Ba Đình,Tin thường,False
43554803,13.5,54.0,250.0,,,5.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
43555766,16.0,55.0,290.91,16.0,16.0,6.0,5.5,True,Full nội thất,Nam Từ Liêm,Tin thường,False
43555977,7.4,38.0,194.74,5.0,4.0,5.0,4.25,True,Cơ bản,Hà Đông,Tin thường,False
43568292,18.2,61.0,298.36,17.0,18.0,7.0,5.0,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
43576365,25.0,82.0,304.88,18.0,18.0,7.0,6.3,True,Full nội thất,Đống Đa,Tin thường,False
43582034,35.0,105.0,333.33,3.0,5.0,5.0,11.6,True,Đầy đủ,Tây Hồ,Tin thường,False
43582183,39.0,95.0,410.53,7.0,7.0,7.0,8.0,True,Đầy đủ,Tây Hồ,Tin thường,False
43583271,23.5,100.0,235.0,,,,5.0,True,,Long Biên,Tin thường,False
43584556,13.0,50.0,260.0,,,2.0,4.8,True,,Bắc Từ Liêm,Tin thường,False
43594475,28.0,60.0,466.67,4.0,4.0,3.0,7.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
43594585,28.0,62.0,451.61,4.0,4.0,4.0,6.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
43603580,6.95,39.0,178.2,6.0,,4.0,,True,,Hai Bà Trưng,Tin thường,False
43605616,8.4,46.0,182.61,4.0,,5.0,4.0,True,,Đống Đa,Tin thường,False
43607598,4.65,35.0,132.86,3.0,3.0,5.0,4.0,True,Cơ bản,Hoài Đức,Tin thường,False
43611929,11.0,88.0,125.0,12.0,12.0,7.0,4.0,True,Đầy đủ,Hoàng Mai,Tin thường,False
43611931,8.8,60.0,146.67,7.0,7.0,6.0,6.0,True,Đầy đủ.,Thanh Trì,Tin thường,False
43612059,12.0,65.0,184.62,6.0,5.0,5.0,5.0,True,Đầy đủ,Hà Đông,Tin thường,False
43613440,20.0,100.0,200.0,2.0,2.0,2.0,,True,Cơ bản,Hoàng Mai,Tin thường,False
43614306,10.0,52.0,192.31,6.0,6.0,6.0,4.1,True,Đầy đủ,Hoài Đức,Tin thường,False
43619856,3.86,19.0,203.16,2.0,3.0,4.0,3.0,True,Nội thất gắn tường.,Đống Đa,Tin thường,False
43620805,19.5,50.0,390.0,5.0,4.0,5.0,,True,Nội thất gỗ.,Thanh Xuân,Tin thường,False
43621169,23.0,88.0,261.36,5.0,8.0,5.0,9.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
43624881,7.25,30.0,241.67,3.0,4.0,5.0,,True,,Long Biên,Tin thường,False
43629055,11.0,43.0,255.81,3.0,3.0,3.0,3.8,True,Cơ bản,Hoài Đức,Tin thường,False
43629215,18.0,96.0,187.5,,,4.0,8.0,,,Hoàng Mai,Tin thường,False
43632275,15.0,51.0,294.12,15.0,15.0,7.0,6.5,True,Full nội thất,Nam Từ Liêm,Tin thường,False
43632323,15.0,50.0,300.0,10.0,6.0,6.0,4.0,True,Full nội thất,Tây Hồ,Tin thường,False
43641666,27.0,75.0,360.0,14.0,7.0,7.0,7.0,True,Full nội thất,Cầu Giấy,Tin thường,False
43646194,14.3,50.0,286.0,10.0,10.0,7.0,3.6,True,Đầy đủ.,Bắc Từ Liêm,Tin thường,False
43647279,10.0,52.0,192.31,6.0,6.0,6.0,4.1,True,Đầy đủ,Hoài Đức,Tin thường,False
43648257,6.95,33.0,210.61,3.0,3.0,5.0,5.0,True,Cơ bản,Long Biên,Tin thường,False
43654547,3.98,45.0,88.44,,,4.0,,True,"Trang bị nội thất cơ bản, hiện đại.",Quốc Oai,Tin thường,False
43655528,4.3,42.5,101.15,3.0,3.0,4.0,4.4,True,Cơ bản,Đông Anh,Tin thường,False
43655963,6.8,42.0,161.9,6.0,4.0,5.0,4.1,True,Cơ bản,Hà Đông,Tin thường,False
43659617,11.0,70.0,157.14,4.0,4.0,4.0,5.0,True,Đầy đủ,Hà Đông,Tin thường,False
43660068,4.5,40.0,112.5,5.0,4.0,5.0,,True,Nội thất full.,Thanh Trì,Tin thường,False
43668770,6.6,40.0,165.0,4.0,4.0,5.0,4.0,True,Cơ bản,Thanh Trì,Tin thường,False
43670398,13.6,61.0,222.95,3.0,3.0,3.0,5.0,True,,Hà Đông,Tin thường,False
43678301,5.0,50.0,100.0,4.0,4.0,5.0,,True,Đầy đủ,Thanh Trì,Tin thường,False
43681965,10.0,66.0,151.51,4.0,3.0,4.0,5.0,True,Đầy đủ,Ba Đình,Tin thường,False
43688221,6.2,40.0,155.0,5.0,6.0,6.0,4.6,True,,Thanh Trì,Tin thường,False
43691510,6.5,30.0,216.67,2.0,2.0,3.0,4.1,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
